0.000000e+00	-7.000000e-02	
2.500000e-05	-6.972635e-02	
5.000000e-05	-6.946137e-02	
7.500000e-05	-6.923613e-02	
1.000000e-04	-6.903500e-02	
1.250000e-04	-6.885077e-02	
1.500000e-04	-6.867931e-02	
1.750000e-04	-6.851799e-02	
2.000000e-04	-6.836495e-02	
2.250000e-04	-6.821886e-02	
2.500000e-04	-6.807871e-02	
2.750000e-04	-6.794368e-02	
3.000000e-04	-6.781315e-02	
3.250000e-04	-6.768660e-02	
3.500000e-04	-6.756359e-02	
3.750000e-04	-6.744378e-02	
4.000000e-04	-6.732684e-02	
4.250000e-04	-6.721253e-02	
4.500000e-04	-6.710061e-02	
4.750000e-04	-6.699089e-02	
5.000000e-04	-6.688321e-02	
5.250000e-04	-6.677739e-02	
5.500000e-04	-6.667333e-02	
5.750000e-04	-6.657088e-02	
6.000000e-04	-6.646994e-02	
6.250000e-04	-6.637042e-02	
6.500000e-04	-6.627223e-02	
6.750000e-04	-6.617529e-02	
7.000000e-04	-6.607951e-02	
7.250000e-04	-6.598484e-02	
7.500000e-04	-6.589122e-02	
7.750000e-04	-6.579857e-02	
8.000000e-04	-6.570686e-02	
8.250000e-04	-6.561603e-02	
8.500000e-04	-6.552604e-02	
8.750000e-04	-6.543684e-02	
9.000000e-04	-6.534839e-02	
9.250000e-04	-6.526067e-02	
9.500000e-04	-6.517362e-02	
9.750000e-04	-6.508722e-02	
1.000000e-03	-6.500144e-02	
1.025000e-03	-6.491625e-02	
1.050000e-03	-6.483162e-02	
1.075000e-03	-6.474753e-02	
1.100000e-03	-6.466395e-02	
1.125000e-03	-6.458086e-02	
1.150000e-03	-6.449824e-02	
1.175000e-03	-6.441607e-02	
1.200000e-03	-6.433432e-02	
1.225000e-03	-6.425299e-02	
1.250000e-03	-6.417205e-02	
1.275000e-03	-6.409149e-02	
1.300000e-03	-6.401128e-02	
1.325000e-03	-6.393143e-02	
1.350000e-03	-6.385190e-02	
1.375000e-03	-6.377270e-02	
1.400000e-03	-6.369380e-02	
1.425000e-03	-6.361520e-02	
1.450000e-03	-6.353688e-02	
1.475000e-03	-6.345883e-02	
1.500000e-03	-6.338104e-02	
1.525000e-03	-6.330351e-02	
1.550000e-03	-6.322621e-02	
1.575000e-03	-6.314915e-02	
1.600000e-03	-6.307232e-02	
1.625000e-03	-6.299569e-02	
1.650000e-03	-6.291928e-02	
1.675000e-03	-6.284306e-02	
1.700000e-03	-6.276703e-02	
1.725000e-03	-6.269117e-02	
1.750000e-03	-6.261550e-02	
1.775000e-03	-6.253999e-02	
1.800000e-03	-6.246464e-02	
1.825000e-03	-6.238945e-02	
1.850000e-03	-6.231441e-02	
1.875000e-03	-6.223951e-02	
1.900000e-03	-6.216476e-02	
1.925000e-03	-6.209014e-02	
1.950000e-03	-6.201564e-02	
1.975000e-03	-6.194128e-02	
2.000000e-03	-6.186703e-02	
2.025000e-03	-6.179289e-02	
2.050000e-03	-6.171887e-02	
2.075000e-03	-6.164495e-02	
2.100000e-03	-6.157114e-02	
2.125000e-03	-6.149742e-02	
2.150000e-03	-6.142380e-02	
2.175000e-03	-6.135027e-02	
2.200000e-03	-6.127683e-02	
2.225000e-03	-6.120347e-02	
2.250000e-03	-6.113018e-02	
2.275000e-03	-6.105698e-02	
2.300000e-03	-6.098384e-02	
2.325000e-03	-6.091078e-02	
2.350000e-03	-6.083778e-02	
2.375000e-03	-6.076484e-02	
2.400000e-03	-6.069197e-02	
2.425000e-03	-6.061914e-02	
2.450000e-03	-6.054637e-02	
2.475000e-03	-6.047365e-02	
2.500000e-03	-6.040098e-02	
2.525000e-03	-6.032835e-02	
2.550000e-03	-6.025576e-02	
2.575000e-03	-6.018321e-02	
2.600000e-03	-6.011069e-02	
2.625000e-03	-6.003819e-02	
2.650000e-03	-5.996573e-02	
2.675000e-03	-5.989329e-02	
2.700000e-03	-5.982087e-02	
2.725000e-03	-5.974847e-02	
