0.000000e+00	-6.500000e-02	
2.500000e-05	-6.457830e-02	
5.000000e-05	-6.422936e-02	
7.500000e-05	-6.392832e-02	
1.000000e-04	-6.365927e-02	
1.250000e-04	-6.341203e-02	
1.500000e-04	-6.318173e-02	
1.750000e-04	-6.296448e-02	
2.000000e-04	-6.275791e-02	
2.250000e-04	-6.256008e-02	
2.500000e-04	-6.236958e-02	
2.750000e-04	-6.218523e-02	
3.000000e-04	-6.200611e-02	
3.250000e-04	-6.183141e-02	
3.500000e-04	-6.166047e-02	
3.750000e-04	-6.149271e-02	
4.000000e-04	-6.132761e-02	
4.250000e-04	-6.116473e-02	
4.500000e-04	-6.100367e-02	
4.750000e-04	-6.084405e-02	
5.000000e-04	-6.068554e-02	
5.250000e-04	-6.052783e-02	
5.500000e-04	-6.037065e-02	
5.750000e-04	-6.021371e-02	
6.000000e-04	-6.005676e-02	
6.250000e-04	-5.989955e-02	
6.500000e-04	-5.974184e-02	
6.750000e-04	-5.958339e-02	
7.000000e-04	-5.942396e-02	
7.250000e-04	-5.926331e-02	
7.500000e-04	-5.910119e-02	
7.750000e-04	-5.893733e-02	
8.000000e-04	-5.877148e-02	
8.250000e-04	-5.860332e-02	
8.500000e-04	-5.843253e-02	
8.750000e-04	-5.825878e-02	
9.000000e-04	-5.808165e-02	
9.250000e-04	-5.790071e-02	
9.500000e-04	-5.771544e-02	
9.750000e-04	-5.752524e-02	
1.000000e-03	-5.732940e-02	
1.025000e-03	-5.712707e-02	
1.050000e-03	-5.691719e-02	
1.075000e-03	-5.669847e-02	
1.100000e-03	-5.646921e-02	
1.125000e-03	-5.622721e-02	
1.150000e-03	-5.596946e-02	
1.175000e-03	-5.569173e-02	
1.200000e-03	-5.538782e-02	
1.225000e-03	-5.504813e-02	
1.250000e-03	-5.465708e-02	
1.275000e-03	-5.418818e-02	
1.300000e-03	-5.359627e-02	
1.325000e-03	-5.281149e-02	
1.350000e-03	-5.173981e-02	
1.375000e-03	-5.025649e-02	
1.400000e-03	-4.823515e-02	
1.425000e-03	-4.555504e-02	
1.450000e-03	-4.209039e-02	
1.475000e-03	-3.778339e-02	
1.500000e-03	-3.265644e-02	
1.525000e-03	-2.682641e-02	
1.550000e-03	-2.055491e-02	
1.575000e-03	-1.419479e-02	
1.600000e-03	-7.143438e-03	
1.625000e-03	1.330601e-03	
1.650000e-03	1.094424e-02	
1.675000e-03	1.953884e-02	
1.700000e-03	2.542850e-02	
1.725000e-03	2.890386e-02	
1.750000e-03	3.045524e-02	
1.775000e-03	3.018240e-02	
1.800000e-03	2.800655e-02	
1.825000e-03	2.387106e-02	
1.850000e-03	1.793019e-02	
1.875000e-03	1.066998e-02	
1.900000e-03	2.850440e-03	
1.925000e-03	-4.805646e-03	
1.950000e-03	-1.194387e-02	
1.975000e-03	-1.856521e-02	
2.000000e-03	-2.481781e-02	
2.025000e-03	-3.080114e-02	
2.050000e-03	-3.643754e-02	
2.075000e-03	-4.179784e-02	
2.100000e-03	-4.720303e-02	
2.125000e-03	-5.250482e-02	
2.150000e-03	-5.704981e-02	
2.175000e-03	-6.042325e-02	
2.200000e-03	-6.279675e-02	
2.225000e-03	-6.447827e-02	
2.250000e-03	-6.570078e-02	
2.275000e-03	-6.662208e-02	
2.300000e-03	-6.734367e-02	
2.325000e-03	-6.792431e-02	
2.350000e-03	-6.839611e-02	
2.375000e-03	-6.877934e-02	
2.400000e-03	-6.909024e-02	
2.425000e-03	-6.934308e-02	
2.450000e-03	-6.954996e-02	
2.475000e-03	-6.971718e-02	
2.500000e-03	-6.985110e-02	
2.525000e-03	-6.995935e-02	
2.550000e-03	-7.004651e-02	
2.575000e-03	-7.011531e-02	
2.600000e-03	-7.016736e-02	
2.625000e-03	-7.020367e-02	
2.650000e-03	-7.022500e-02	
2.675000e-03	-7.023202e-02	
2.700000e-03	-7.022546e-02	
2.725000e-03	-7.020612e-02	
2.750000e-03	-7.017487e-02	
2.775000e-03	-7.013266e-02	
2.800000e-03	-7.008049e-02	
2.825000e-03	-7.001932e-02	
2.850000e-03	-6.995016e-02	
2.875000e-03	-6.987395e-02	
2.900000e-03	-6.979158e-02	
2.925000e-03	-6.970391e-02	
2.950000e-03	-6.961172e-02	
2.975000e-03	-6.951572e-02	
3.000000e-03	-6.941657e-02	
3.025000e-03	-6.931486e-02	
3.050000e-03	-6.921112e-02	
3.075000e-03	-6.910583e-02	
3.100000e-03	-6.899940e-02	
3.125000e-03	-6.889220e-02	
3.150000e-03	-6.878456e-02	
3.175000e-03	-6.867678e-02	
3.200000e-03	-6.856909e-02	
3.225000e-03	-6.846173e-02	
3.250000e-03	-6.835487e-02	
3.275000e-03	-6.824870e-02	
3.300000e-03	-6.814334e-02	
3.325000e-03	-6.803893e-02	
3.350000e-03	-6.793557e-02	
3.375000e-03	-6.783336e-02	
3.400000e-03	-6.773236e-02	
3.425000e-03	-6.763264e-02	
3.450000e-03	-6.753427e-02	
3.475000e-03	-6.743728e-02	
3.500000e-03	-6.734172e-02	
3.525000e-03	-6.724762e-02	
3.550000e-03	-6.715501e-02	
3.575000e-03	-6.706390e-02	
3.600000e-03	-6.697431e-02	
3.625000e-03	-6.688626e-02	
3.650000e-03	-6.679976e-02	
3.675000e-03	-6.671480e-02	
3.700000e-03	-6.663140e-02	
3.725000e-03	-6.654954e-02	
3.750000e-03	-6.646924e-02	
3.775000e-03	-6.639047e-02	
3.800000e-03	-6.631324e-02	
3.825000e-03	-6.623754e-02	
3.850000e-03	-6.616336e-02	
3.875000e-03	-6.609068e-02	
